08NL007,SIMILKAMEEN RIVER AT PRINCETON,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NL022,SIMILKAMEEN RIVER NEAR NIGHTHAWK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LUKE.FENNELL,,,,,
08NL024,TULAMEEN RIVER AT PRINCETON,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NL039,SIWASH CREEK NEAR PRINCETON,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NL045,KEREMEOS CREEK BELOW WILLIS INTAKE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NL050,HEDLEY CREEK NEAR THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NL069,PASAYTEN RIVER ABOVE CALCITE CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NL070,SIMILKAMEEN RIVER ABOVE GOODFELLOW CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NL071,TULAMEEN RIVER BELOW VUICH CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NM002,OKANAGAN RIVER AT OKANAGAN FALLS,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08NL004,ASHNOLA RIVER NEAR KEREMEOS,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08ME002,CAYOOSH CREEK NEAR LILLOOET,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08ME003,SETON RIVER NEAR LILLOOET,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LE112,CHASE CREEK ABOVE THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08NM243,VASEUX LAKE NEAR THE OUTLET,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08ND012,GOLDSTREAM RIVER BELOW OLD CAMP CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08ND013,ILLECILLEWAET RIVER AT GREELEY,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08ND017,KINBASKET LAKE AT MICA DAM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,,,,,,
08ME028,BRIDGE RIVER ABOVE DOWNTON LAKE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LG068,SPIUS CREEK BELOW SILVER CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08ME023,BRIDGE RIVER (SOUTH BRANCH) BELOW BRIDGE GLACIER,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08ME025,YALAKOM RIVER ABOVE ORE CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08MF040,FRASER RIVER ABOVE TEXAS CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LG016,PENNASK CREEK NEAR QUILCHENA,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG017,QUILCHENA CREEK AT QUILCHENA,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,,,,,,
08LG041,GUICHON CREEK AT OUTLET OF MAMIT LAKE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG046,NICOLA LAKE NEAR QUILCHENA,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG048,COLDWATER RIVER NEAR BROOKMERE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG049,NICOLA RIVER ABOVE NICOLA LAKE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG056,GUICHON CREEK ABOVE TUNKWA LAKE DIVERSION,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG067,GUICHON CREEK AT THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08NM232,BELGO CREEK BELOW HILDA CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS2,,,,,
08NM240,TWO FORTY CREEK NEAR PENTICTON,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08NM241,TWO FORTY-ONE CREEK NEAR PENTICTON,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08NM242,DENNIS CREEK NEAR 1780 METRE CONTOUR,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08NN012,KETTLE RIVER NEAR LAURIER,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08NN013,KETTLE RIVER NEAR FERRY,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08NN015,WEST KETTLE RIVER NEAR MCCULLOCH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08LB064,NORTH THOMPSON RIVER AT MCLURE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08NL038,SIMILKAMEEN RIVER NEAR HEDLEY,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08NN019,TRAPPING CREEK NEAR THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08LF099,ARROWSTONE CREEK NEAR THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LC039,BESSETTE CREEK ABOVE BEAVERJACK CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LC040,VANCE CREEK BELOW DEAFIES CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LC041,SUGAR LAKE RESERVOIR AT THE OUTLET,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LC042,BESSETTE CREEK ABOVE LUMBY LAGOON OUTFALL,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LD001,ADAMS RIVER NEAR SQUILAX,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LD003,ADAMS LAKE NEAR SQUILAX,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LE077,CORNING CREEK NEAR SQUILAX,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LE108,EAST CANOE CREEK ABOVE DAM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08ME027,HURLEY RIVER BELOW LONE GOAT CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LB078,LEMIEUX CREEK NEAR THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08NM247,OKANAGAN RIVER BELOW MCINTYRE DAM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08LB020,BARRIERE RIVER AT THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LB024,FISHTRAP CREEK NEAR MCLURE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LB038,BLUE RIVER NEAR BLUE RIVER,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LB047,NORTH THOMPSON RIVER AT BIRCH ISLAND,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08NE123,CRANBERRY CREEK ABOVE B.C. HYDRO INTAKE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LF051,THOMPSON RIVER NEAR SPENCES BRIDGE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LF094,JOE ROSS CREEK NEAR THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LG004,GUICHON CREEK NEAR LOWER NICOLA,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG006,NICOLA RIVER NEAR SPENCES BRIDGE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG008,SPIUS CREEK NEAR CANFORD,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LG010,COLDWATER RIVER AT MERRITT,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08LF002,BONAPARTE RIVER BELOW CACHE CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LF007,CRISS CREEK NEAR SAVONA,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LF023,THOMPSON RIVER AT KAMLOOPS,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LF027,DEADMAN RIVER ABOVE CRISS CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LE020,SALMON RIVER AT FALKLAND,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LE021,SALMON RIVER NEAR SALMON ARM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LE024,EAGLE RIVER NEAR MALAKWA,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LE027,SEYMOUR RIVER NEAR SEYMOUR ARM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LE031,SOUTH THOMPSON RIVER AT CHASE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LE070,SHUSWAP LAKE AT SALMON ARM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LB069,BARRIERE RIVER BELOW SPRAGUE CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LB076,HARPER CREEK NEAR THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08LC002,SHUSWAP RIVER NEAR ENDERBY,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,SHAYNE.DOERKSEN,,,,,
08LC003,SHUSWAP RIVER NEAR LUMBY,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LC018,SHUSWAP RIVER AT OUTLET OF SUGAR LAKE RESERVOIR,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08LA001,CLEARWATER RIVER NEAR CLEARWATER STATION,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,GREG.TAYLOR,,,,,
08NM200,INKANEEP CREEK NEAR THE MOUTH,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,EMILY.HUXTER,,,,,
08PA009,ROSS RESERVOIR NEAR NEWHALEM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,,,,,,
08LG028,NICOLA RIVER AT OUTLET OF DOUGLAS LAKE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS2,,,,,
08LG065,NICOLA RIVER AT OUTLET OF NICOLA LAKE,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS,,,,,
08ZZ999,BC DISTRICT TEST STATION,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,,,,,,
08ME029,BRIDGE RIVER BELOW LAJOIE DAM,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,NICOLE.JOHNSON,,,,,
08ND026,REVELSTOKE RESERVOIR AT MARTHA CREEK,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,LEWISO,,,,,
08LG069,DOUGLAS LAKE AT SPAXOMIN,Hydrology Station,VERNON,VERNON,BRITISH COLUMBIA,ACTIVE,TOBIN.ROBERTS2,,,,,
08BB005,TAKU RIVER NEAR JUNEAU,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,SCOTT.PALFREYMAN,,,,,
08CF003,STIKINE RIVER NEAR WRANGELL,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,MIKE.LEGGAT,,,,,
08CB001,STIKINE RIVER ABOVE GRAND CANYON,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,,,,,,
08ND025,REVELSTOKE PROJECT OUTFLOW,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,,,,,,
08FE002,KEMANO POWERHOUSE,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,,,,,,
08NMQ09,OSOYOOS LAKE NEAR INTERNATIONAL BOUNDARY - BUOY WQ,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,,,,,,
08NMQ58,OSOYOOS LAKE NEAR NORTH END - BUOY WQ,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,,,,,,
08MHQ53,FRASER RIVER (MAIN ARM) NEAR GRAVESEND REACH - BUOY WQ,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,,,,,,
09EAQ03,KLONDIKE RIVER ABOVE BONANZA CREEK WQ,Hydrology Station,VANCOUVER,VANCOUVER,BRITISH COLUMBIA,ACTIVE,,,,,,
04CA003,ROSEBERRY RIVER ABOVE ROSEBERRY LAKES,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
04DA001,PIPESTONE RIVER AT KARL LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
04DC001,WINISK RIVER BELOW ASHEWEIG RIVER TRIBUTARY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
04FA003,PINEIMUTA RIVER AT EYES LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
04GA002,CAT RIVER BELOW WESLEYAN LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
04GB004,OGOKI RIVER ABOVE WHITECLAY LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
02AB006,KAMINISTIQUIA RIVER AT KAMINISTIQUIA,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
02AB025,KAMINISTIQUIA RIVER AT WEST FORT WILLIAM,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
05PA013,NAMAKAN LAKE AT SQUIRREL ISLAND,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PA012,BASSWOOD RIVER NEAR WINTON,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PB014,TURTLE RIVER NEAR MINE CENTRE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
05PB024,RAINY LAKE NEAR BEAR PASS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PC019,RAINY RIVER AT FORT FRANCES,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TOM.ARSENAULT,,,,,
05PD011,LAKE OF THE WOODS AT CLEARWATER BAY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PD029,LAKE OF THE WOODS AT CYCLONE ISLAND,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PE001,WINNIPEG RIVER BELOW KENORA POWERHOUSE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PE006,LAKE OF THE WOODS EASTERN OUTLET AT KENORA POWERHOUSE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PE009,WINNIPEG RIVER AT MINAKI,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PE011,LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.1,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PE012,WINNIPEG RIVER BELOW NORMAN DAM AND POWERHOUSE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PE020,WINNIPEG RIVER BELOW LAKE OF THE WOODS OUTLETS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PE028,WINNIPEG RIVER WESTERN CHANNEL NEAR TUNNEL ISLAND,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
05PF051,WINNIPEG RIVER ABOVE BOUNDARY FALLS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05QA002,ENGLISH RIVER AT UMFREVILLE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
05QA004,STURGEON RIVER AT MCDOUGALL MILLS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
05QB001,LAC SEUL AT LAC SEUL,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
05QB003,LAC SEUL AT GOLDPINES,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
05QC001,CHUKUNI RIVER NEAR EAR FALLS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
05QC004,PAKWASH LAKE BELOW SNAKE FALLS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
05QD006,WABIGOON RIVER NEAR QUIBELL,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
05QD029,FOREST LAKE ABOVE CANYON LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05QE008,CEDAR RIVER BELOW WABASKANG LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
05QE012,LONG-LEGGED RIVER BELOW LONG-LEGGED LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
05QE015,GRASSY NARROWS LAKE AT GRASSY NARROWS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
02AD012,NIPIGON RIVER BELOW ALEXANDER GENERATING STATION,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
05PE014,LAKE OF THE WOODS AT KEEWATIN,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PB007,RAINY LAKE NEAR FORT FRANCES,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
04DB001,ASHEWEIG RIVER AT STRAIGHT LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
05PB018,ATIKOKAN RIVER AT ATIKOKAN,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
05PC018,RAINY RIVER AT MANITOU RAPIDS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
05PC021,RAINY RIVER AT RAINY RIVER,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
02AB008,NEEBING RIVER NEAR THUNDER BAY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
02AB014,NORTH CURRENT RIVER NEAR THUNDER BAY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
02AB017,WHITEFISH RIVER AT NOLALU,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
02AB018,LAKE SUPERIOR AT THUNDER BAY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
02AB019,MCVICAR CREEK AT THUNDER BAY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
02AB021,CURRENT RIVER AT STEPSTONE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
02AC001,WOLF RIVER AT HIGHWAY NO. 17,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
02AC002,BLACK STURGEON RIVER AT HIGHWAY NO. 17,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
02AD010,BLACKWATER RIVER AT BEARDMORE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
02BA005,WHITESAND RIVER ABOVE SCHREIBER AT MINOVA MINE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
02BB003,PIC RIVER NEAR MARATHON,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
02BB004,CEDAR CREEK NEAR HEMLO,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
04FA002,KAWINOGANS RIVER NEAR PICKLE CROW,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
02AE001,GRAVEL RIVER NEAR CAVERS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
04CB001,WINDIGO RIVER ABOVE MUSKRAT DAM LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
04GC002,ALBANY RIVER BELOW ACHAPI LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
05RC001,BERENS RIVER ABOVE BERENS LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
04FA001,OTOSKWIN RIVER BELOW BADESDAWA LAKE,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
02AB026,KAMINISTIQUIA RIVER ABOVE WEST FORT WILLIAM,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIMOTHY.ANTONIO,,,,,
02BC007,WHITE LAKE AT WHITE LAKE PROVINCIAL PARK,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
04DA002,WINISK RIVER AT KANUCHUAN RAPIDS,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
04GB005,BRIGHTSAND RIVER AT MOBERLEY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,MICHAEL.DODD,,,,,
05PC023,PINEWOOD RIVER AT HIGHWAY NO. 617,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,TIM.MICKLEA,,,,,
02AB020,MCINTYRE RIVER ABOVE THUNDER BAY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
02AB023,SLATE RIVER NEAR THUNDER BAY,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,CATHERINE.MCFARLANE,,,,,
02BA004,LAKE SUPERIOR AT ROSSPORT,Hydrology Station,THUNDER BAY,THUNDER BAY,ONTARIO,ACTIVE,BRIAN.NEUREUTHER,,,,,
